finishId,startId,finishText,vkId,isBest,avgVote,medVote
-13,-4,значит у тебя была девушка!,2204686,0,4.4,4.0
-12,-4,"значит она была достаточно сильной, чтобы тебя поднять",2204686,0,3.33333,3.0
-11,-4,"значит, ты стрёмный",11420264,0,0.0,0.0
-10,-4,"значит, ты не жирный и тебе легко бросить",11420264,0,0.0,0.0
-9,-4,тест1,11420264,0,0.0,0.0
-8,-4,тест,11420264,0,0.0,0.0
-7,-4,значит ты слишком легкий,8025376,0,2.42857,2.0
-6,-3,Школа утка,8025376,1,5.4,5.0
-5,-3,333,2204686,0,3.0,3.0
-4,-3,22222,2204686,1,5.28571,3.0
-3,-3,111,2204686,0,4.0,3.0
-2,-2,321,2204686,0,5.66667,2.0
-1,-2,123,2204686,0,5.0,5.0
1,4,"Коля вешал на новогоднюю ёлку шишки, потому что шишки это не игрушки.",2204686,0,0.0,0.0
2,5,- за нее можно попробовать проголосовать,2204686,1,3.8,1.0
3,1,шутки скоро будут!,2204686,0,0.0,0.0
4,2,- за нее можно попробовать проголосовать,2204686,1,3.57143,2.0
5,3,"любовная история, но мстители всех ""спасли""...",12166481,0,4.83333,3.0
6,3,"Гена с чебурашкой, но с узкими глазами.",12166481,0,4.2,2.0
7,3,Мэрлин Манро ошиблась мероприятием,12166481,0,2.33333,2.0
8,6,То что еврей проучил Оскар,412142608,0,4.66667,2.0
9,6,Счастье из 3 блюд,501697578,0,2.36364,1.0
10,6,Бум бам бим бим,501697578,0,1.36364,1.0
11,6,Кукушка кукукала,501697578,0,2.33333,1.0
12,3,"неожиданное: Озоль дал посмотреть трейлеры, которые принесли после 8!",2204686,0,4.85714,3.0
13,6,страшное: доктор Браун принял облик ОЗОЛЯ!,2204686,0,5.72727,4.0
14,3,"странное: Чавой-то могло спеть, что Озоля нет у него",2204686,0,4.75,4.0
15,3,Всем выдали желе,12072331,0,4.33333,3.0
16,6,Дипиляция ног,456377445,0,2.45455,1.0
17,6,Ржомапокалипсис,456377445,0,6.625,5.5
18,6,Чудо. Я получила Оскар за роль какашки,456377445,0,4.81818,1.0
19,6,Ограбление КИРКОРОВА,363665112,0,4.77778,3.0
20,6,Слайд-шоу.,384174800,0,4.76923,2.0
21,6,Кукольный спектакль.,384174800,0,4.33333,1.0
22,6,Ржомбапокалипсис.,384174800,0,5.07692,2.0
23,6,"то что никто не ожидал
За смайл в фильме команды"" Виниловые плащи"" дали ""Оскар"" за спец эфекты",129892466,0,3.3,1.0
24,6,"то что никто не ожидал.
дали Оскар за лучший сценарий команде державшей плокаты",129892466,0,4.16667,3.0
25,6,Озоль прокрався,224198161,0,6.36364,4.0
26,3,"событие: Отменили показ фильма 2-го, не хватило бюджета",899868,0,2.33333,3.0
27,3,Победил зритель,899868,0,6.2,2.0
28,3,Победила дружба,899868,0,1.8,1.0
29,6,Хруст,300488423,0,1.2,1.0
30,6,Созжение Оскара,351121806,0,4.5,1.0
31,6,большое непридвиденое сумо шевствие,383787837,0,2.63636,1.0
32,6,добить,373653355,0,1.91667,1.0
33,6,вручение одноразовой посуды,221244757,1,7.84615,6.5
34,3,странное: дети безумно радовались нарезанным пластиковым бутылкам,2204686,0,5.5,6.5
35,6,"так, что Клейкатай катал камеру мимо листочков с надписями, а не клей",2204686,0,4.45455,3.0
36,6,"невероятное: на зеленых бумажках появилась надпись ""Тип 2""",2204686,0,3.38462,2.0
37,6,долгожданное событие - принесли детское шомпанское,899868,0,4.45455,1.0
38,6,Началась игра в мафию,899868,0,1.7,1.0
39,6,Приехал Никита Михалков и отругал вожатого который его пародировал,899868,0,3.7,2.0
40,6,Уууу,300488423,0,1.16667,1.0
41,6,У,300488423,0,1.16667,1.0
42,6,Было,510990433,0,1.0,1.0
43,6,Анархия,510990433,0,4.0,2.0
44,6,"Ха-ха-ха 
Ха-ха-ха
Ха-ха-ха 
Ржомбопакалипсис .",510990433,0,2.0,1.0
45,7,Вродевться,224198161,0,3.25,2.0
46,7,Спит с гитарой и настолками?,384174800,0,5.11111,5.0
47,7,Имеет дом в виде костра?,384174800,0,7.33333,6.5
48,7,"Сделал кучу ботов, которые потом восстанут?",384174800,0,5.5,5.0
49,7,Работает в WheelGo,412142608,0,5.25,3.0
50,11,понять его смысл,899868,0,4.25,4.0
51,11,найти (догнать) вечноубегающего ребенка,899868,0,3.0,3.0
52,11,Пытаться леч спать пораньше,899868,0,4.5,4.5
53,7,"Нет не знали, продолжайте",899868,0,6.77778,5.5
54,7,По-прежнему крадётся,899868,0,4.77778,5.0
55,7,на самом деле Алексей... Шок!!,2204686,0,6.71429,5.0
56,11,"""пойми правила квеста от Озоля""",2204686,0,7.66667,5.0
57,7,продает аэрозоль,899868,1,8.5,8.0
58,11,"очень лёгкий квест"" - сказал Озоль, язвительно улыбаясь",2204686,0,5.5,5.5
59,11,"""а давайте проведём планерку быстренько""",2204686,0,6.5,6.5
60,7,"состоит не из кучи песен, а из пяти букв?",2204686,0,4.42857,3.0
61,7,Не Богозоль,412142608,0,2.4,1.0
62,7,Не завтракал,412142608,0,3.28571,1.0
63,7,прыгнул в сарлаака,303730363,0,1.28571,1.0
64,13,это обычно когда вожатым не смешно...,2204686,1,3.5,3.0
65,13,"это то, что доктор Коричневый",2204686,0,1.90909,1.0
66,12,для некоторых совсем не работа,2204686,0,2.33333,1.0
67,12,Не очковать,899868,0,2.0,2.0
68,13,Это прыжки на одной ноге.,384174800,0,3.5,1.0
69,13,"Это то, что Озоль сможет залезть в своё логово и будет сидеть там до следующего лагеря.",384174800,1,3.72727,1.0
70,13,Что нам нужен зимний лагерь.,384174800,0,3.58333,3.0
71,15,Просыпается мафия,899868,0,3.33333,1.0
72,15,Мещеряконда мажет всех пастой,899868,0,4.07692,2.0
73,15,Просыпается мафия,44880040,0,4.09091,2.0
74,14,"а дети, $#&, нет!",2204686,0,4.0,5.0
75,15,просыпается Озоль,207551695,0,4.72727,3.0
76,15,и чавой-то происходит,207551695,0,4.41667,3.0
77,15,и все боятся следующего дня,207551695,0,3.09091,3.0
78,14,- с надеждой подумали обычные постояльцы отеля,2204686,0,4.25,4.0
79,15,- с надеждой подумали обычные жители отеля,2204686,1,7.07143,8.0
80,15,все просыпаются),238268098,0,5.25,3.0
81,15,Из норы вылезает Озоль.,384174800,1,7.9,6.5
82,15,"Озоль же, засыпает с гитарой.",384174800,0,6.25,4.0
83,15,И Саша Харитонов начинает плакать.,384174800,0,4.90909,3.0
84,15,Начинается ъеъ.,384174800,0,3.0,1.0
85,15,Озоль просыпается,503463452,0,4.53846,3.0
86,15,Багозолиха просыпается,503463452,0,3.46154,2.0
